ticket_id,show_id,theater_id,movie_id,customer_id,purchase_time,seat_type,price,quantity,total
T001860,S0098,T02,M015,C0203,2025-06-06 17:23:50,Regular,37.0,1,37.0
T001861,S0236,T03,M024,C0222,2025-07-11 14:38:50,Regular,48.0,1,48.0
T001862,S0387,T04,M026,C0521,2025-09-09 14:08:50,Regular,45.0,1,45.0
T001863,S0240,T03,M027,C0509,2025-06-26 11:38:50,Regular,40.0,1,40.0
T001864,S0173,T02,M010,C0294,2025-09-12 23:23:50,Regular,38.0,1,38.0
T001865,S0256,T03,M029,C0225,2025-08-18 08:08:50,Regular,46.0,1,46.0
T001866,S0344,T04,M023,C0003,2025-07-11 19:23:50,Regular,38.0,1,38.0
T001867,S0451,T05,M015,C0069,2025-08-30 10:23:50,VIP,55.5,1,55.5
T001868,S0193,T03,M015,C0208,2025-09-17 15:53:50,Regular,37.0,1,37.0
T001869,S0076,T01,M037,C0316,2025-06-03 14:08:50,Regular,45.0,1,45.0
T001870,S0439,T05,M013,C0039,2025-05-05 07:23:50,Regular,39.0,1,39.0
T001871,S0417,T05,M034,C0403,2025-05-26 02:38:50,Regular,41.0,1,41.0
T001872,S0065,T01,M038,C0173,2025-06-30 04:38:50,Regular,41.0,1,41.0
T001873,S0368,T04,M037,C0313,2025-05-15 21:53:50,Regular,45.0,1,45.0
T001874,S0322,T04,M017,C0010,2025-08-20 01:38:50,Regular,43.0,1,43.0
T001875,S0173,T02,M010,C0111,2025-09-08 15:23:50,Regular,38.0,1,38.0
T001876,S0417,T05,M034,C0271,2025-05-24 16:38:50,Regular,41.0,1,41.0
T001877,S0207,T03,M015,C0413,2025-08-06 11:38:50,Regular,37.0,1,37.0
T001878,S0165,T02,M007,C0172,2025-04-28 12:08:50,VIP,64.5,1,64.5
T001879,S0471,T05,M004,C0165,2025-08-29 16:53:50,Regular,42.0,1,42.0
T001880,S0085,T02,M002,C0193,2025-07-29 20:38:50,Regular,37.0,1,37.0
T001881,S0261,T03,M038,C0430,2025-07-04 23:53:50,Regular,41.0,1,41.0
T001882,S0023,T01,M016,C0533,2025-09-20 05:08:50,Regular,44.0,1,44.0
T001883,S0346,T04,M019,C0535,2025-05-05 02:53:50,Couple,70.2,1,70.2
T001884,S0107,T02,M014,C0516,2025-07-02 12:53:50,Regular,41.0,1,41.0
T001885,S0180,T02,M039,C0260,2025-06-14 16:53:50,Regular,42.0,1,42.0
T001886,S0418,T05,M021,C0187,2025-05-02 10:53:50,Regular,39.0,1,39.0
T001887,S0342,T04,M006,C0388,2025-09-13 00:38:50,VIP,64.5,1,64.5
T001888,S0215,T03,M012,C0161,2025-08-09 01:23:50,VIP,60.0,1,60.0
T001889,S0378,T04,M040,C0203,2025-08-23 16:53:50,Regular,36.0,1,36.0
T001890,S0125,T02,M036,C0479,2025-08-20 17:53:50,VIP,67.5,1,67.5
T001891,S0192,T03,M010,C0356,2025-08-14 15:38:50,Regular,38.0,1,38.0
T001892,S0028,T01,M007,C0465,2025-09-25 09:38:50,Regular,43.0,1,43.0
T001893,S0167,T02,M001,C0456,2025-09-17 09:08:50,Regular,37.0,1,37.0
T001894,S0353,T04,M017,C0210,2025-06-21 19:08:50,Regular,43.0,1,43.0
T001895,S0462,T05,M038,C0128,2025-07-31 11:38:50,Couple,73.8,1,73.8
T001896,S0428,T05,M009,C0180,2025-06-26 12:38:50,Regular,45.0,1,45.0
T001897,S0492,T05,M015,C0350,2025-07-12 05:53:50,Regular,37.0,1,37.0
T001898,S0026,T01,M025,C0218,2025-07-20 09:08:50,Regular,43.0,1,43.0
T001899,S0123,T02,M005,C0250,2025-06-08 18:08:50,Regular,38.0,1,38.0
T001900,S0429,T05,M024,C0420,2025-05-29 07:38:50,Regular,48.0,1,48.0
T001901,S0028,T01,M007,C0226,2025-09-18 08:38:50,Regular,43.0,1,43.0
T001902,S0332,T04,M009,C0066,2025-07-17 23:53:50,Regular,45.0,1,45.0
T001903,S0229,T03,M029,C0583,2025-08-25 07:08:50,Regular,46.0,1,46.0
T001904,S0103,T02,M022,C0337,2025-06-08 11:53:50,Regular,40.0,1,40.0
T001905,S0234,T03,M026,C0453,2025-07-03 12:38:50,VIP,67.5,1,67.5
T001906,S0082,T02,M015,C0022,2025-07-18 14:08:50,Regular,37.0,1,37.0
T001907,S0375,T04,M023,C0417,2025-07-16 01:38:50,Regular,38.0,1,38.0
T001908,S0315,T04,M023,C0489,2025-08-15 14:53:50,Regular,38.0,1,38.0
T001909,S0029,T01,M019,C0305,2025-08-24 11:38:50,Regular,39.0,1,39.0
T001910,S0015,T01,M001,C0406,2025-05-22 07:38:50,Regular,37.0,1,37.0
T001911,S0401,T05,M016,C0371,2025-05-20 15:53:50,Regular,44.0,1,44.0
T001912,S0118,T02,M034,C0408,2025-07-12 12:38:50,Regular,41.0,1,41.0
T001913,S0208,T03,M012,C0451,2025-05-22 14:53:50,Regular,40.0,1,40.0
T001914,S0205,T03,M012,C0431,2025-09-20 03:38:50,Regular,40.0,1,40.0
T001915,S0432,T05,M015,C0094,2025-07-25 19:38:50,Regular,37.0,1,37.0
T001916,S0410,T05,M002,C0181,2025-07-07 23:38:50,VIP,55.5,1,55.5
T001917,S0316,T04,M005,C0154,2025-08-18 15:53:50,VIP,57.0,1,57.0
T001918,S0327,T04,M003,C0299,2025-05-15 10:53:50,Regular,36.0,1,36.0
T001919,S0052,T01,M022,C0066,2025-09-28 17:23:50,VIP,60.0,1,60.0
T001920,S0013,T01,M007,C0565,2025-05-06 07:23:50,Regular,43.0,1,43.0
T001921,S0092,T02,M032,C0267,2025-08-13 09:23:50,VIP,57.0,1,57.0
T001922,S0376,T04,M033,C0011,2025-08-29 12:23:50,Regular,40.0,1,40.0
T001923,S0311,T03,M002,C0329,2025-09-02 21:53:50,Couple,66.6,1,66.6
T001924,S0044,T01,M009,C0231,2025-06-16 11:08:50,Regular,45.0,1,45.0
T001925,S0073,T01,M019,C0547,2025-05-01 16:23:50,VIP,58.5,1,58.5
T001926,S0080,T02,M010,C0230,2025-05-21 09:53:50,Regular,38.0,1,38.0
T001927,S0033,T01,M017,C0211,2025-08-13 01:23:50,Couple,77.4,1,77.4
T001928,S0137,T02,M017,C0304,2025-06-21 12:23:50,Regular,43.0,1,43.0
T001929,S0013,T01,M007,C0368,2025-05-05 08:23:50,Regular,43.0,1,43.0
T001930,S0328,T04,M029,C0483,2025-07-30 04:08:50,Regular,46.0,1,46.0
T001931,S0019,T01,M004,C0222,2025-09-10 19:08:50,Regular,42.0,1,42.0
T001932,S0481,T05,M030,C0202,2025-07-19 14:38:50,Regular,38.0,1,38.0
T001933,S0378,T04,M040,C0494,2025-08-20 18:53:50,VIP,54.0,1,54.0
T001934,S0381,T04,M010,C0031,2025-09-25 15:53:50,Regular,38.0,1,38.0
T001935,S0248,T03,M029,C0089,2025-08-03 03:53:50,Regular,46.0,1,46.0
T001936,S0412,T05,M029,C0027,2025-05-29 07:23:50,Regular,46.0,1,46.0
T001937,S0123,T02,M005,C0264,2025-06-03 15:08:50,Regular,38.0,1,38.0
T001938,S0379,T04,M031,C0044,2025-08-04 00:23:50,VIP,60.0,1,60.0
T001939,S0208,T03,M012,C0290,2025-05-14 09:53:50,Regular,40.0,1,40.0
T001940,S0428,T05,M009,C0093,2025-06-26 05:38:50,Regular,45.0,1,45.0
T001941,S0244,T03,M029,C0360,2025-08-31 00:23:50,Regular,46.0,1,46.0
T001942,S0373,T04,M025,C0471,2025-09-02 13:38:50,VIP,64.5,1,64.5
T001943,S0166,T02,M032,C0599,2025-07-02 11:38:50,Regular,38.0,1,38.0
T001944,S0231,T03,M028,C0588,2025-09-03 03:08:50,VIP,64.5,1,64.5
T001945,S0385,T04,M028,C0445,2025-05-18 14:08:50,Regular,43.0,1,43.0
T001946,S0050,T01,M024,C0079,2025-05-28 17:08:50,Regular,48.0,1,48.0
T001947,S0102,T02,M036,C0251,2025-06-17 20:38:50,Regular,45.0,1,45.0
T001948,S0432,T05,M015,C0090,2025-07-28 23:38:50,Regular,37.0,1,37.0
T001949,S0403,T05,M004,C0272,2025-07-21 13:08:50,Regular,42.0,1,42.0
T001950,S0171,T02,M039,C0010,2025-09-22 21:38:50,VIP,63.0,1,63.0
T001951,S0029,T01,M019,C0470,2025-08-23 14:38:50,Regular,39.0,1,39.0
T001952,S0420,T05,M039,C0516,2025-05-15 14:08:50,Regular,42.0,1,42.0
T001953,S0399,T05,M027,C0533,2025-06-10 16:23:50,Regular,40.0,1,40.0
T001954,S0200,T03,M021,C0182,2025-08-18 04:08:50,VIP,58.5,1,58.5
T001955,S0132,T02,M001,C0419,2025-08-11 01:08:50,Regular,37.0,1,37.0
T001956,S0034,T01,M021,C0477,2025-07-04 02:08:50,Regular,39.0,1,39.0
T001957,S0017,T01,M027,C0526,2025-08-23 02:08:50,Regular,40.0,1,40.0
T001958,S0422,T05,M024,C0039,2025-06-04 18:23:50,Regular,48.0,1,48.0
T001959,S0248,T03,M029,C0026,2025-08-06 15:53:50,Regular,46.0,1,46.0
T001960,S0407,T05,M024,C0264,2025-07-13 23:38:50,Regular,48.0,1,48.0
T001961,S0203,T03,M031,C0112,2025-06-01 22:08:50,VIP,60.0,1,60.0
T001962,S0380,T04,M008,C0346,2025-05-19 19:38:50,Regular,36.0,1,36.0
T001963,S0424,T05,M016,C0300,2025-04-23 22:53:50,Regular,44.0,1,44.0
T001964,S0056,T01,M005,C0154,2025-04-24 23:53:50,Regular,38.0,1,38.0
T001965,S0203,T03,M031,C0490,2025-06-04 10:08:50,Regular,40.0,1,40.0
T001966,S0346,T04,M019,C0176,2025-05-07 19:53:50,Regular,39.0,1,39.0
T001967,S0137,T02,M017,C0401,2025-06-21 23:23:50,Regular,43.0,1,43.0
T001968,S0240,T03,M027,C0224,2025-06-26 06:38:50,Regular,40.0,1,40.0
T001969,S0065,T01,M038,C0346,2025-07-05 15:38:50,Regular,41.0,1,41.0
T001970,S0325,T04,M035,C0141,2025-07-05 21:08:50,Regular,37.0,1,37.0
T001971,S0254,T03,M034,C0097,2025-07-08 09:53:50,Regular,41.0,1,41.0
T001972,S0449,T05,M016,C0383,2025-08-12 06:38:50,Regular,44.0,1,44.0
T001973,S0094,T02,M040,C0215,2025-07-14 07:23:50,Regular,36.0,1,36.0
T001974,S0266,T03,M030,C0586,2025-05-24 06:38:50,Couple,68.4,1,68.4
T001975,S0293,T03,M011,C0065,2025-06-06 02:53:50,VIP,55.5,1,55.5
T001976,S0211,T03,M008,C0369,2025-07-05 16:53:50,VIP,54.0,1,54.0
T001977,S0428,T05,M009,C0416,2025-06-28 16:38:50,Regular,45.0,1,45.0
T001978,S0473,T05,M013,C0290,2025-08-21 00:23:50,Regular,39.0,1,39.0
T001979,S0371,T04,M040,C0168,2025-07-01 15:08:50,VIP,54.0,1,54.0
T001980,S0120,T02,M033,C0404,2025-07-13 08:23:50,Regular,40.0,1,40.0
T001981,S0403,T05,M004,C0073,2025-07-22 15:08:50,Regular,42.0,1,42.0
T001982,S0354,T04,M034,C0331,2025-07-09 10:53:50,Regular,41.0,1,41.0
T001983,S0080,T02,M010,C0572,2025-05-28 02:53:50,Regular,38.0,1,38.0
T001984,S0057,T01,M014,C0102,2025-09-11 13:23:50,VIP,61.5,1,61.5
T001985,S0466,T05,M026,C0193,2025-07-26 11:23:50,Regular,45.0,1,45.0
T001986,S0285,T03,M017,C0278,2025-07-30 07:08:50,Regular,43.0,1,43.0
T001987,S0275,T03,M033,C0380,2025-06-03 10:23:50,Regular,40.0,1,40.0
T001988,S0203,T03,M031,C0071,2025-05-31 00:08:50,Regular,40.0,1,40.0
T001989,S0243,T03,M005,C0222,2025-06-01 16:53:50,Regular,38.0,1,38.0
T001990,S0164,T02,M017,C0395,2025-07-11 02:23:50,Regular,43.0,1,43.0
T001991,S0206,T03,M036,C0165,2025-08-25 18:23:50,Regular,45.0,1,45.0
T001992,S0480,T05,M026,C0362,2025-09-14 09:53:50,VIP,67.5,1,67.5
T001993,S0396,T05,M026,C0226,2025-07-24 00:08:50,Regular,45.0,1,45.0
T001994,S0121,T02,M027,C0544,2025-07-20 13:53:50,Couple,72.0,1,72.0
T001995,S0275,T03,M033,C0377,2025-05-28 12:23:50,VIP,60.0,1,60.0
T001996,S0146,T02,M033,C0022,2025-06-01 12:08:50,Regular,40.0,1,40.0
T001997,S0227,T03,M026,C0116,2025-06-04 22:53:50,VIP,67.5,1,67.5
T001998,S0029,T01,M019,C0553,2025-08-30 10:38:50,Regular,39.0,1,39.0
T001999,S0169,T02,M012,C0426,2025-04-27 04:23:50,Couple,72.0,1,72.0
T002000,S0131,T02,M019,C0532,2025-04-28 14:23:50,Regular,39.0,1,39.0
